Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [165]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned int, int>(int*, unsigned int, int const&) [163]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [172]
[171]    0.0    0.00    0.00       1         void std::_Destroy<std::string*>(std::string*, std::string*) [171]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [133]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::~vector() [156]
[172]    0.0    0.00    0.00       1         void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [172]
                0.00    0.00       1/1           void std::_Destroy<std::string*>(std::string*, std::string*) [171]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [62] calcCorrect(float const*, std::vector<int, std::allocator<int> > const*, unsigned int) [123] __gnu_cxx::new_allocator<int>::max_size() const [152] std::vector<std::string, std::allocator<std::string> >::_M_default_initialize(unsigned int)
   [9] normalizeU8(unsigned char) [50] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [153] std::vector<std::string, std::allocator<std::string> >::end()
   [5] loadImageData(TrainingEnvironment&) [63] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [154] std::vector<std::string, std::allocator<std::string> >::begin()
  [98] sequentialOCR(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::vector<int, std::allocator<int> >*, unsigned int&, unsigned int&) [93] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [155] std::vector<std::string, std::allocator<std::string> >::vector(unsigned int, std::allocator<std::string> const&)
  [47] findHighestIndex(float const*, int) [36] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator*() const [156] std::vector<std::string, std::allocator<std::string> >::~vector()
  [99] parseCommandlineParameters(int, char**, TrainingEnvironment&) [124] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [157] std::vector<std::string, std::allocator<std::string> >::operator[](unsigned int)
  [17] copyU8T2I(unsigned char) [38] std::uniform_real_distribution<double>::param_type::a() const [11] std::vector<float, std::allocator<float> >::_M_default_initialize(unsigned int)
  [59] read32_be(std::istream&) [40] std::uniform_real_distribution<double>::param_type::b() const [19] std::vector<float, std::allocator<float> >::data()
  [33] OneLayerPerceptron::randomizeWeights() [79] std::vector<float, std::allocator<float> >::size() const [24] std::vector<float, std::allocator<float> >::begin()
   [2] OneLayerPerceptron::train(float const*, float const*) [51] std::vector<int, std::allocator<int> >::data() const [25] std::vector<float, std::allocator<float> >::front()
   [4] OneLayerPerceptron::sigmoid(float) [64] std::vector<int, std::allocator<int> >::size() const [12] std::vector<float, std::allocator<float> >::vector(unsigned int, std::allocator<float> const&)
   [3] OneLayerPerceptron::classify(float const*, float*) [52] std::vector<int, std::allocator<int> >::begin() const [158] std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned int)
  [34] OneLayerPerceptron::OneLayerPerceptron(float, int, int, int) [53] std::vector<int, std::allocator<int> >::front() const [159] std::vector<int, std::allocator<int> >::data()
 [100] TrainingEnvironment::executeOCR() [125] std::allocator<std::string>::allocator() [160] std::vector<int, std::allocator<int> >::begin()
 [101] TrainingEnvironment::getTestingData() [126] std::allocator<std::string>::allocator(std::allocator<std::string> const&) [161] std::vector<int, std::allocator<int> >::front()
 [102] TrainingEnvironment::setTestingData(std::vector<float, std::allocator<float> >*) [127] std::allocator<std::string>::~allocator() [162] std::vector<int, std::allocator<int> >::vector(unsigned int, std::allocator<int> const&)
 [103] TrainingEnvironment::getTrainingData() [128] std::allocator<std::string>::~allocator() [55] std::__detail::_Mod<unsigned int, 0u, 1u, 0u, true, false>::__calc(unsigned int)
 [104] TrainingEnvironment::setTrainingData(std::vector<float, std::allocator<float> >*) [80] std::allocator<float>::allocator() [57] std::__detail::_Mod<unsigned int, 624u, 1u, 0u, true, true>::__calc(unsigned int)
 [105] TrainingEnvironment::setInputSampleWidth(unsigned int) [81] std::allocator<float>::allocator(std::allocator<float> const&) [56] unsigned int std::__detail::__mod<unsigned int, 0u, 1u, 0u>(unsigned int)
 [106] TrainingEnvironment::setOutputSampleWidth(unsigned int) [82] std::allocator<float>::~allocator() [58] unsigned int std::__detail::__mod<unsigned int, 624u, 1u, 0u>(unsigned int)
 [107] TrainingEnvironment::getTestingClassifications() [129] std::allocator<int>::allocator() [42] std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>, double>::_Adaptor(std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>&)
 [108] TrainingEnvironment::setTestingClassifications(std::vector<int, std::allocator<int> >*) [130] std::allocator<int>::allocator(std::allocator<int> const&) [30] std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>, double>::operator()()
  [48] TrainingEnvironment::getTrainingClassifications() [131] std::allocator<int>::~allocator() [95] _ZSt10_ConstructISsIEEvPT_DpOT0_
 [109] TrainingEnvironment::setTrainingClassifications(std::vector<float, std::allocator<float> >*) [83] std::_Iter_base<float*, false>::_S_base(float*) [13] __gnu_cxx::__enable_if<std::__is_scalar<float>::__value, float*>::__type std::__fill_n_a<float*, unsigned int, float>(float*, unsigned int, float const&)
 [110] TrainingEnvironment::isValid() [132] std::_Iter_base<int*, false>::_S_base(int*) [163] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned int, int>(int*, unsigned int, int const&)
 [111] TrainingEnvironment::setType(TrainingType) [133] void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [54] int const* std::__addressof<int const>(int const&)
 [112] TrainingEnvironment::TrainingEnvironment() [134] std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned int) [71] std::string* std::__addressof<std::string>(std::string&)
  [60] IDXFile::deleteData() [135] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&) [26] float* std::__addressof<float>(float&)
  [65] IDXFile::readFile(std::string const&) [136] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl() [164] int* std::__addressof<int>(int&)
  [66] IDXFile::IDXFile(std::string const&) [137] std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned int) [89] std::_Niter_base<float*>::iterator_type std::__niter_base<float*>(float*)
  [67] IDXFile::~IDXFile()   [138] std::_Vector_base<std::string, std::allocator<std::string> >::_M_create_storage(unsigned int) [165] std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*)
 [113] __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned int) [94] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [31] double std::generate_canonical<double, 53u, std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u> >(std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>&)
 [114] __gnu_cxx::new_allocator<std::string>::allocate(unsigned int, void const*) [139] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(unsigned int, std::allocator<std::string> const&) [166] void std::__uninitialized_default_n<std::string*, unsigned int>(std::string*, unsigned int)
 [115] __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&) [140] std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [14] void std::__uninitialized_default_n<float*, unsigned int>(float*, unsigned int)
 [116] __gnu_cxx::new_allocator<std::string>::new_allocator() [84] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned int) [167] void std::__uninitialized_default_n<int*, unsigned int>(int*, unsigned int)
  [90] __gnu_cxx::new_allocator<std::string>::~new_allocator() [85] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [168] void std::__uninitialized_default_n_a<std::string*, unsigned int, std::string>(std::string*, unsigned int, std::allocator<std::string>&)
  [73] __gnu_cxx::new_allocator<float>::allocate(unsigned int, void const*) [86] std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned int) [15] void std::__uninitialized_default_n_a<float*, unsigned int, float>(float*, unsigned int, std::allocator<float>&)
  [74] __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&) [87] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [169] void std::__uninitialized_default_n_a<int*, unsigned int, int>(int*, unsigned int, std::allocator<int>&)
  [75] __gnu_cxx::new_allocator<float>::new_allocator() [88] std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned int, std::allocator<float> const&) [39] std::log(long double)
  [76] __gnu_cxx::new_allocator<float>::~new_allocator() [141] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [43] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
 [117] __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [142] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [44] unsigned int const& std::min<unsigned int>(unsigned int const&, unsigned int const&)
 [118] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [143] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned int) [16] float* std::fill_n<float*, unsigned int, float>(float*, unsigned int, float const&)
 [119] __gnu_cxx::new_allocator<int>::new_allocator() [144] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [170] int* std::fill_n<int*, unsigned int, int>(int*, unsigned int, int const&)
 [120] __gnu_cxx::new_allocator<int>::~new_allocator() [145] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) [171] void std::_Destroy<std::string*>(std::string*, std::string*)
  [49] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [32] std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>::_M_gen_rand() [172] void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&)
  [91] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [41] std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>::max() [96] void std::_Destroy<std::string>(std::string*)
  [92] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator++() [37] std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>::min() [7] float* std::transform<unsigned char*, float*, float (*)(unsigned char)>(unsigned char*, unsigned char*, float*, float (*)(unsigned char))
  [23] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [146] std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>::seed(unsigned int) [18] int* std::transform<unsigned char*, int*, int (*)(unsigned char)>(unsigned char*, unsigned char*, int*, int (*)(unsigned char))
 [121] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [147] std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>::mersenne_twister_engine(unsigned int) [61] bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
  [77] bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [27] std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>::operator()() [72] std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
  [45] IDXFile::getTotalSize() const [148] std::uniform_real_distribution<double>::param_type::param_type(double, double) [97] operator new(unsigned int, void*)
  [68] IDXFile::getDimensions() const [149] std::uniform_real_distribution<double>::uniform_real_distribution(double, double) [21] _fu0___ZSt4cerr
  [46] IDXFile::getDataPointer() const [28] double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u> >(std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>&) [1] _fu27___ZSt4cout
  [69] IDXFile::getDimensionNumber() const [29] double std::uniform_real_distribution<double>::operator()<std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u> >(std::mersenne_twister_engine<unsigned int, 32u, 624u, 397u, 31u, 2567483615u, 11u, 4294967295u, 7u, 2636928640u, 15u, 4022730752u, 18u, 1812433253u>&, std::uniform_real_distribution<double>::param_type const&) [20] exp
  [70] IDXFile::hasError() const [150] void std::__uninitialized_default_n_1<false>::__uninit_default_n<std::string*, unsigned int>(std::string*, unsigned int) [8] expf
 [122] __gnu_cxx::new_allocator<std::string>::max_size() const [10] void std::__uninitialized_default_n_1<true>::__uninit_default_n<float*, unsigned int>(float*, unsigned int) [22] logl
  [78] __gnu_cxx::new_allocator<float>::max_size() const [151] void std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned int>(int*, unsigned int)
